6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.26346568726e-06
1.0	0.00133200177512	291385806.077
2.0	0.00266134751302	426634345.861
3.0	0.00398804778503	456051467.364
4.0	0.00531211309945	473536235.831
5.0	0.00663355390211	487915540.352
6.0	0.00795238057685	500946649.129
7.0	0.00926860344599	513260100.931
8.0	0.0105822327709	525142271.151
9.0	0.0118932787522	536727809.122
10.0	0.0132017515308	548100829.598
