6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.98270537209e-06
1.0	0.00133200177512	299438342.582
2.0	0.00266134751303	431498510.326
3.0	0.00398804778503	461235926.129
4.0	0.00531211309945	479041277.235
5.0	0.00663355390211	493783113.133
6.0	0.00795238057685	507201967.144
7.0	0.00926860344599	519888647.651
8.0	0.0105822327709	532100457.134
9.0	0.0118932787522	543989880.495
10.0	0.0132017515308	555639966.578
