6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.16720079157e-06
1.0	0.00133200177512	306130839.87
2.0	0.00266134751303	431212566.818
3.0	0.00398804778503	459050571.29
4.0	0.00531211309945	476175911.955
5.0	0.00663355390211	490184822.508
6.0	0.00795238057685	502790750.249
7.0	0.00926860344599	514622267.1
8.0	0.0105822327709	525969498.918
9.0	0.0118932787522	536991743.371
10.0	0.0132017515308	547777430.746
