6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.01202767275e-07
1.0	0.00133200177512	314661460.941
2.0	0.00266134751302	445526887.131
3.0	0.00398804778503	479353808.406
4.0	0.00531211309945	502370512.667
5.0	0.00663355390211	522022993.112
6.0	0.00795238057685	540000070.929
7.0	0.00926860344599	556954212.721
8.0	0.0105822327709	573191526.527
9.0	0.0118932787522	588896972.404
10.0	0.0132017515308	604185356.325
