6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.46168180073e-07
1.0	0.00133200177512	318809737.19
2.0	0.00266134751302	446746714.537
3.0	0.00398804778503	478920641.074
4.0	0.00531211309945	500661146.483
5.0	0.00663355390211	519188333.521
6.0	0.00795238057685	536144330.042
7.0	0.00926860344599	552159399.446
8.0	0.0105822327709	567530888.238
9.0	0.0118932787522	582427355.962
10.0	0.0132017515308	596953887.848
