6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.94202869452e-06
1.0	0.00133200177512	304886951.193
2.0	0.00266134751303	434951458.587
3.0	0.00398804778503	465161788.021
4.0	0.00531211309945	484122977.739
5.0	0.00663355390211	499926955.479
6.0	0.00795238057685	514309459.248
7.0	0.00926860344599	527887880.243
8.0	0.0105822327709	540948845.252
9.0	0.0118932787522	553650957.46
10.0	0.0132017515308	566082616.631
