6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.57384888003e-06
1.0	0.00133200177512	308247932.65
2.0	0.00266134751303	437769228.693
3.0	0.00398804778503	466080006.291
4.0	0.00531211309945	484049830.0
5.0	0.00663355390211	499044348.597
6.0	0.00795238057685	512644336.17
7.0	0.00926860344599	525446654.481
8.0	0.0105822327709	537737504.713
9.0	0.0118932787522	549667592.979
10.0	0.0132017515308	561335494.644
