6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.37503571e-06
1.0	0.00133200177512	337484034.872
2.0	0.00266134751302	454014362.569
3.0	0.00398804778503	481674720.232
4.0	0.00531211309945	499538408.514
5.0	0.00663355390211	514424986.877
6.0	0.00795238057685	528036243.568
7.0	0.00926860344599	540944996.267
8.0	0.0105822327709	553418019.271
9.0	0.0118932787522	565591305.502
10.0	0.0132017515308	577545662.499
