6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	9.3560506412e-07
1.0	0.00133200177512	320569649.022
2.0	0.00266134751302	446299410.887
3.0	0.00398804778503	475959706.696
4.0	0.00531211309945	495586932.055
5.0	0.00663355390211	512262792.679
6.0	0.00795238057685	527545539.77
7.0	0.00926860344599	542013233.274
8.0	0.0105822327709	555938769.496
9.0	0.0118932787522	569470876.453
10.0	0.0132017515308	582701120.539
