6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.50830610723e-06
1.0	0.00133200177512	311375115.28
2.0	0.00266134751302	438725615.001
3.0	0.00398804778503	468442500.546
4.0	0.00531211309945	487684201.383
5.0	0.00663355390211	503975674.154
6.0	0.00795238057685	518877477.886
7.0	0.00926860344599	532964936.561
8.0	0.0105822327709	546507005.748
9.0	0.0118932787522	559658666.387
10.0	0.0132017515308	572511696.577
