6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.71875482553e-06
1.0	0.00133200177512	306654578.812
2.0	0.00266134751302	437272400.711
3.0	0.00398804778503	466076431.78
4.0	0.00531211309945	483973528.025
5.0	0.00663355390211	498794099.253
6.0	0.00795238057685	512215369.643
7.0	0.00926860344599	524883118.985
8.0	0.0105822327709	537088029.917
9.0	0.0118932787522	548976828.371
10.0	0.0132017515308	560633088.284
