6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.1748906499e-06
1.0	0.00133200177512	342765591.623
2.0	0.00266134751302	463330221.255
3.0	0.00398804778503	490497608.852
4.0	0.00531211309945	508717599.659
5.0	0.00663355390211	524359306.3
6.0	0.00795238057685	538779188.121
7.0	0.00926860344599	552474552.26
8.0	0.0105822327709	565702494.269
9.0	0.0118932787522	578590250.502
10.0	0.0132017515308	591220849.935
