6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.47394439825e-06
1.0	0.00133200177512	326084062.676
2.0	0.00266134751303	448835782.446
3.0	0.00398804778503	475822880.354
4.0	0.00531211309945	493641264.522
5.0	0.00663355390211	508682178.884
6.0	0.00795238057685	522422244.712
7.0	0.00926860344599	535435960.245
8.0	0.0105822327709	547983950.116
9.0	0.0118932787522	560209223.383
10.0	0.0132017515308	572195190.847
