6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.62207471447e-07
1.0	0.00133200177512	312657943.872
2.0	0.00266134751302	442865071.808
3.0	0.00398804778503	475438400.511
4.0	0.00531211309945	497153740.189
5.0	0.00663355390211	515594736.92
6.0	0.00795238057685	532438529.568
7.0	0.00926860344599	548325858.807
8.0	0.0105822327709	563568090.039
9.0	0.0118932787522	578339798.078
10.0	0.0132017515308	592743199.631
