6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.3457334735e-06
1.0	0.00133200177512	317847455.177
2.0	0.00266134751303	444587433.05
3.0	0.00398804778503	473976226.633
4.0	0.00531211309945	493048205.987
5.0	0.00663355390211	509074640.688
6.0	0.00795238057685	523701898.515
7.0	0.00926860344599	537536283.395
8.0	0.0105822327709	550857702.878
9.0	0.0118932787522	563819771.487
10.0	0.0132017515308	576507429.951
