6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.34059351849e-06
1.0	0.00133200177512	310578069.273
2.0	0.00266134751303	439730706.666
3.0	0.00398804778503	470815292.573
4.0	0.00531211309945	491069650.447
5.0	0.00663355390211	508168747.193
6.0	0.00795238057685	523791332.795
7.0	0.00926860344599	538557141.915
8.0	0.0105822327709	552747500.769
9.0	0.0118932787522	566518087.512
10.0	0.0132017515308	579967894.739
