6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.38724967346e-06
1.0	0.00133200177512	323820365.532
2.0	0.00266134751302	453766646.837
3.0	0.00398804778503	481534806.875
4.0	0.00531211309945	498636465.023
5.0	0.00663355390211	513053189.963
6.0	0.00795238057685	526282484.548
7.0	0.00926860344599	538860445.68
8.0	0.0105822327709	551031858.312
9.0	0.0118932787522	562917181.523
10.0	0.0132017515308	574590112.153
