5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.45401271388e-06	-1.58729031432e-08	3.04575879221e-07	-1.58729031432e-08	3.89577395889e-06	-2.34115869113e-08	3.04575879221e-07	-2.34115869113e-08	3.18529964415e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.45401271388e-06	-1.58729031432e-08	3.04575879221e-07	-1.58729031432e-08	3.89577395889e-06	-2.34115869113e-08	3.04575879221e-07	-2.34115869113e-08	3.18529964415e-06	0.0	1.22217760958e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	1.94439142738e-21	-1.62294490544e-19	3.4658867666e-22	1.0	2.29734525886e-19	2.50635725604e-22	-1.08726687666e-20	1.0	488767463.417	2218669.20216	1908744.43099	2214240.55605	161267778.348	4222811.51422	1904934.87621	4222811.87008	161984467.014	0.001998002662673058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	488767463.41699994	2214240.7207185626	1904934.5618662674	2214240.55605	160945886.5748503	4214382.748722555	1904934.87621	4214383.103872255	161661144.7245509	0.00133200177512	327584948.932
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-1.17343841697e-20	-1.00533877288e-19	6.45200877791e-23	1.0	-3.47002266966e-20	-2.46003514173e-21	-1.31515513541e-20	1.0	841328498.141	2866408.30401	2562617.12259	2854989.03407	391776844.538	6320814.42646	2552407.36122	6320814.91474	391260628.857	0.003992021269537457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	841328498.141	2854988.35060757	2552407.492619522	2854989.03407	390215980.6155378	6295631.898864541	2552407.36122	6295632.385199203	389701821.57071716	0.00266134751302	451550233.743
3	nan	nan	1	1	32.0	32.0	32.0	1.006	1.92898518847e-21	-8.68274945385e-20	1.50546871485e-21	1.0	3.22195120396e-19	-5.15168085498e-21	4.36788586556e-20	1.0	1129320077.03	2933810.50271	2846767.52788	2916311.95139	653799157.88	6773295.44061	2829788.69768	6773295.22299	652620631.138	0.005982071677547469	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1129320077.03	2916312.6269483105	2829788.795109344	2916311.95139	649899759.3240557	6732898.052296223	2829788.69768	6732897.835974155	648728261.5685885	0.00398804778503	480200361.049
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-5.1768271456e-20	2.12138739895e-19	1.32679770254e-21	1.0	-1.9359682472e-18	-1.21099241678e-20	-3.69844859582e-20	1.0	1410239622.91	2956752.03127	3121623.90969	2933288.34319	919362468.713	7117112.22101	3096849.35604	7117109.63573	917747938.608	0.007968169649176881	0.0	0.0	0.0	4.440892098500625e-16	0.0	0.0	0.0	2.2204460492503128e-16	1410239622.91	2933285.74530754	3096849.1167559526	2933288.34319	912065941.1835319	7060627.203382937	3096849.35604	7060624.63862103	910464224.8095238	0.00531211309945	499180986.079
5	nan	nan	1	1	32.0	32.0	32.0	1.01	6.46921413465e-20	7.99963061678e-19	-8.00710832951e-22	1.0	-2.38054308487e-19	-1.83005438721e-20	-2.16439045105e-20	1.0	1688729540.45	3002483.05295	3378335.54284	2972769.71664	1186275234.85	7437418.39716	3344887.87656	7437415.19948	1184416255.59	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1688729540.45	2972755.497970297	3344886.6760792076	2972769.71664	1174529935.4950495	7363780.591247525	3344887.8765600007	7363777.425227723	1172689361.9702969	0.00663355390211	515338525.743
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-3.68326983158e-20	8.84798705301e-19	-1.42076542012e-20	1.0	-1.61299723139e-18	-2.38029493068e-20	-5.57561091891e-20	1.0	1965793658.27	3063970.91779	3601417.64084	3027654.17167	1454090224.95	7728365.03684	3558707.95799	7728365.15536	1452090977.32	0.011928570865273812	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	1965793658.27	3027639.246828063	3558713.083833992	3027654.17167	1436848048.3695652	7636724.344703557	3558707.9579900014	7636724.461818179	1434872507.2332015	0.00795238057685	530162962.382
7	nan	nan	1	1	32.0	32.0	32.0	1.014	1.38867081235e-20	1.45238357186e-18	-3.16578564036e-20	1.0	2.82148990836e-18	-8.46371202764e-21	-9.72615507852e-20	1.0	2241813432.36	3123275.19786	3799484.3535	3080168.17728	1722646405.43	7995628.09471	3747019.0666	7995630.7565	1720560467.91	0.013902905168991434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2241813432.36	3080153.0550887575	3747025.9896449707	3080168.1772800004	1698862332.7712033	7885234.807406312	3747019.0666000023	7885237.432445765	1696805195.177515	0.00926860344599	544218859.491
8	nan	nan	1	1	32.0	32.0	32.0	1.016	1.08066183946e-19	1.16579526811e-18	-3.31004593919e-20	1.0	-8.99262785492e-19	1.15871460206e-20	-3.98982296659e-20	1.0	2516972872.14	3183897.26124	3981266.13485	3133809.7676	1991870411.55	8245350.73531	3918576.00463	8245347.60208	1989720636.03	0.015873349156290163	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2516972872.14	3133757.146889764	3918569.0303641735	3133809.7676	1960502373.5728347	8115502.692234253	3918576.0046300027	8115499.608346455	1958386452.785433	0.0105822327709	557776345.766
9	nan	nan	1	1	32.0	32.0	32.0	1.018	1.16533204696e-20	-4.21412126149e-19	-3.1763735522e-20	1.0	-6.49353324466e-20	2.76212150144e-20	1.6951412293e-20	1.0	2791364826.8	3242399.66669	4142050.74075	3185124.27224	2261723145.04	8479292.29955	4068822.53451	8479286.03719	2259523614.98	0.017839918128331016	0.0	0.0	0.0	-4.440892098500627e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2791364826.8	3185068.4348624754	4068812.1225442044	3185124.2722400003	2221731969.587426	8329363.752013753	4068822.534509999	8329357.600383104	2219571331.021611	0.0118932787522	570968708.584
