6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.16181525895e-06
1.0	0.00133200177512	321015858.441
2.0	0.00266134751302	443840350.906
3.0	0.00398804778503	472070969.925
4.0	0.00531211309945	490059495.434
5.0	0.00663355390211	504951368.374
6.0	0.00795238057685	518459724.569
7.0	0.00926860344599	531214399.386
8.0	0.0105822327709	543486979.517
9.0	0.0118932787522	555425164.318
10.0	0.0132017515308	567114359.932
