6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.44677439017e-07
1.0	0.00133200177512	314335282.452
2.0	0.00266134751302	443161747.549
3.0	0.00398804778503	474575712.476
4.0	0.00531211309945	495274533.776
5.0	0.00663355390211	512784598.29
6.0	0.00795238057685	528787031.815
7.0	0.00926860344599	543908396.031
8.0	0.0105822327709	558442874.933
9.0	0.0118932787522	572555242.754
10.0	0.0132017515308	586333455.118
