6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.19898657788e-06
1.0	0.00133200177512	311162894.839
2.0	0.00266134751303	437031375.701
3.0	0.00398804778503	463762997.766
4.0	0.00531211309945	480821504.415
5.0	0.00663355390211	495041259.71
6.0	0.00795238057685	507877543.387
7.0	0.00926860344599	519931544.711
8.0	0.0105822327709	531507106.335
9.0	0.0118932787522	542765460.057
10.0	0.0132017515308	553789723.533
