6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.42646801919e-06
1.0	0.00133200177512	313857199.412
2.0	0.00266134751303	443504196.901
3.0	0.00398804778503	473404716.509
4.0	0.00531211309945	492472461.158
5.0	0.00663355390211	508555740.763
6.0	0.00795238057685	523283679.8
7.0	0.00926860344599	537234893.719
8.0	0.0105822327709	550672759.51
9.0	0.0118932787522	563745407.965
10.0	0.0132017515308	576542482.906
