6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.40725661934e-06
1.0	0.00133200177512	315887886.102
2.0	0.00266134751302	443396422.457
3.0	0.00398804778503	471403331.112
4.0	0.00531211309945	489467540.944
5.0	0.00663355390211	504753381.932
6.0	0.00795238057685	518730438.847
7.0	0.00926860344599	531942378.011
8.0	0.0105822327709	544658155.404
9.0	0.0118932787522	557023070.259
10.0	0.0132017515308	569131959.35
