5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	6.65120260154e-06	-2.35144022073e-06	3.4099740403e-07	-2.35144022073e-06	1.18636268425e-06	-5.29925533639e-07	3.4099740403e-07	-5.29925533639e-07	-1.14589277062e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.65120260154e-06	-2.35144022073e-06	3.4099740403e-07	-2.35144022073e-06	1.18636268425e-06	-5.29925533639e-07	3.4099740403e-07	-5.29925533639e-07	-1.14589277062e-06	0.0	8.11347075996e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-1.18630107549e-20	2.40516204785e-20	1.03459615115e-21	1.0	-6.02173423868e-19	-2.0886310467e-22	-3.34563280011e-20	1.0	503476120.628	-18508039.8046	-12689460.7848	-18471098.4359	146971383.435	12818330.8047	-12664131.8531	12818330.8837	161536558.331	0.001998002662673058	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	503476120.628	-18471097.609381236	-12664132.519760478	-18471098.435899995	146678027.38023952	12792745.314071856	-12664131.8531	12792745.39291417	161214130.07085827	0.00133200177512	352598031.791
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-2.91823116254e-20	-3.69440781852e-19	2.40171890855e-21	1.0	-4.7375958947e-18	-1.70845883717e-20	4.39164662865e-20	1.0	850105811.703	-24753782.1954	-17555193.1148	-24655161.3496	376738337.439	20763251.0731	-17485252.6446	20763250.8631	397103553.324	0.003992021269537457	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	850105811.703	-24655161.549203187	-17485252.106374502	-24655161.3496	375237387.8874502	20680528.957270917	-17485252.6446	20680528.748107567	395521467.4541833	0.00266134751302	469364550.067
3	nan	nan	1	1	32.0	32.0	32.0	1.006	1.17765703809e-20	-2.80847670296e-19	6.57774023102e-21	1.0	1.37123053632e-18	8.59440656443e-20	4.91564486719e-20	1.0	1136362057.34	-23943162.0117	-20441665.5229	-23800359.2231	637945496.913	22380062.1652	-20319748.7507	22380061.0527	660845180.721	0.005982071677547469	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	1136362057.34	-23800359.852584496	-20319747.040656064	-23800359.2231	634140652.9950298	22246582.66918489	-20319748.750700004	22246581.56332008	656903758.1719682	0.00398804778503	495716812.65
4	nan	nan	1	1	32.0	32.0	32.0	1.008	2.03167966152e-20	-1.670868855e-18	1.12992871675e-21	1.0	-3.222546774e-18	-1.10220162261e-19	-1.19715782103e-19	1.0	1416121065.98	-23639026.8829	-22050551.5415	-23451415.5588	902650181.63	23609821.6585	-21875544.8248	23609819.5928	927893841.58	0.007968169649176881	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	1416121065.98	-23451415.55843254	-21875547.164186507	-23451415.5588	895486291.2996032	23422442.12152778	-21875544.8248	23422440.072222218	920529604.7420635	0.00531211309945	513206268.236
5	nan	nan	1	1	32.0	32.0	32.0	1.01	5.02458455386e-20	-2.61073504163e-18	-3.15089638934e-20	1.0	-2.41244247801e-18	-1.99755846125e-19	-3.75540204894e-19	1.0	1693577952.15	-23700532.0157	-22995890.5903	-23465868.0392	1169032689.17	24655774.6758	-22768192.8815	24655770.8169	1196050232.47	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1693577952.15	-23465873.282871287	-22768208.505247526	-23465868.0392	1157458108.089109	24411658.094851483	-22768192.881500002	24411654.27415841	1184208150.960396	0.00663355390211	528009208.438
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-7.85782290846e-20	7.83024057094e-19	-3.23973558713e-20	1.0	1.04296357936e-17	-3.96087164515e-20	1.32926683666e-19	1.0	1969657660.99	-23951746.7808	-23638268.6028	-23667717.9073	1436569727.89	25558613.4674	-23357946.4181	25558599.0968	1464923012.34	0.011928570865273812	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1969657660.99	-23667733.97312253	-23357972.927667983	-23667717.907299995	1419535304.2391305	25255546.904545452	-23357946.4181	25255532.704347838	1447552383.7351778	0.00795238057685	541514114.133
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-1.55854889475e-19	1.60208341039e-20	5.02694201861e-20	1.0	-2.32078160172e-17	-1.61583115217e-19	-1.12582590091e-19	1.0	2244720639.52	-24291233.0959	-24154563.1903	-23955834.2885	1704984845.28	26348390.8387	-23821052.5648	26348393.9084	1734431061.74	0.013902905168991434	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	2244720639.52	-23955851.17938856	-23821068.23500986	-23955834.2885	1681444620.591716	25984606.349802762	-23821052.5648	25984609.377120275	1710484281.7948718	0.00926860344599	554270156.301
8	nan	nan	1	1	32.0	32.0	32.0	1.016	1.22755670854e-19	2.51714699995e-18	1.14357719685e-19	1.0	7.22955855371e-19	2.62160005898e-19	2.06235565454e-19	1.0	2518942062.77	-24658237.2849	-24615752.3556	-24269856.5479	1974131699.98	27060114.9246	-24228063.8179	27060123.2903	2004550374.26	0.015873349156290163	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2518942062.77	-24269918.5875	-24228102.712204725	-24269856.5479	1943043011.7913387	26633971.382480316	-24228063.817899995	26633979.61643701	1972982651.8307087	0.0105822327709	566542211.15
9	nan	nan	1	1	32.0	32.0	32.0	1.018	1.40496627042e-19	3.7827697331e-18	1.96508335041e-19	1.0	5.74542448123e-18	3.33850095226e-21	-2.71306141931e-19	1.0	2792412218.33	-25039046.3476	-25059766.7003	-24596272.2415	2243933155.63	27712608.8558	-24616669.4825	27712629.5003	2275272450.73	0.017839918128331016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2792412218.33	-24596312.71866405	-24616666.699705306	-24596272.2415	2204256537.9469547	27222602.0194499	-24616669.482499994	27222622.298919465	2235041700.1277013	0.0118932787522	578467326.876
