6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.25238624554e-06
1.0	0.00133200177512	314761170.057
2.0	0.00266134751302	442157855.893
3.0	0.00398804778503	471887752.315
4.0	0.00531211309945	490855728.639
5.0	0.00663355390211	506752238.739
6.0	0.00795238057685	521258930.768
7.0	0.00926860344599	534992366.354
8.0	0.0105822327709	548223211.366
9.0	0.0118932787522	561097825.956
10.0	0.0132017515308	573699302.153
