5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	6.53517117013e-06	5.89040932487e-07	-3.39692268872e-07	5.89040932487e-07	3.41193703327e-06	-3.89099994699e-08	-3.39692268872e-07	-3.89099994699e-08	7.51619653992e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.53517117013e-06	5.89040932487e-07	-3.39692268872e-07	5.89040932487e-07	3.41193703327e-06	-3.89099994699e-08	-3.39692268872e-07	-3.89099994699e-08	7.51619653992e-06	0.0	3.89520170352e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	1.4119559466e-20	8.79135826827e-20	2.13742177814e-23	1.0	9.20829865603e-20	-8.11877771221e-22	1.40059255293e-20	1.0	474273283.065	-4647993.84406	-6237047.82389	-4638715.82415	173567179.692	5297388.45087	-6224599.57603	5297386.34927	164151022.605	0.001998002662673058	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	474273283.06499994	-4638716.411237525	-6224598.626636726	-4638715.82415	173220738.21556884	5286814.821227545	-6224599.576029999	5286812.723822355	163823375.8532934	0.00133200177512	306291831.75
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-2.86204491943e-20	-1.89934813431e-18	1.61369754318e-20	1.0	1.8306822173e-18	3.20863359609e-21	-3.14171468454e-20	1.0	829778969.729	-6083175.07897	-7828663.78584	-6058937.98679	404122262.273	8678135.64371	-7797473.57501	8678135.76557	390663540.02	0.003992021269537457	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	4.440892098500625e-16	829778969.729	-6058939.321683267	-7797473.890278884	-6058937.98679	402512213.4193227	8643561.398117531	-7797473.575010001	8643561.519492032	389107111.57370514	0.00266134751302	434719219.328
3	nan	nan	1	1	32.0	32.0	32.0	1.006	5.18476807948e-20	-5.51855200026e-19	-1.99009315623e-21	1.0	1.0003674174e-18	-4.32367306181e-20	-2.7280416602e-20	1.0	1117977404.49	-5950000.81063	-6558988.36974	-5914511.95087	666424696.285	10318976.1418	-6519871.01837	10318976.2568	651644224.607	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1117977404.49	-5914513.728260438	-6519869.154811134	-5914511.950870001	662449996.307157	10257431.55248509	-6519871.01837	10257431.666799204	647757678.5357853	0.00398804778503	463639895.237
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-5.0371990582e-20	3.31787933959e-18	-2.19564753845e-20	1.0	4.14933647591e-18	-6.28988137785e-20	-2.34919293965e-20	1.0	1398130798.81	-5812807.07112	-5669617.55378	-5766676.0523	932552409.621	11498951.2346	-5624623.43723	11498955.2697	917018075.391	0.007968169649176881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1398130798.81	-5766673.681666668	-5624620.58906746	-5766676.0523	925151200.0208334	11407689.71686508	-5624623.4372299975	11407693.71994048	909740154.1577382	0.00531211309945	481478338.579
5	nan	nan	1	1	32.0	32.0	32.0	1.01	4.12399166194e-20	-9.32613467019e-19	-5.798536094e-21	1.0	-1.14191952691e-18	-4.21365804035e-20	1.9423855144e-20	1.0	1675614527.32	-5699412.44977	-5162356.87407	-5642995.60992	1200148876.36	12510037.4031	-5111247.7726	12510047.5834	1184045383.49	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1675614527.32	-5642982.623534653	-5111244.429772277	-5642995.60992	1188266214.2178216	12386175.646633664	-5111247.772600001	12386185.726138612	1172322161.871287	0.00663355390211	496152249.827
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-1.22406187046e-19	2.14945860022e-18	1.15437190385e-20	1.0	-2.50754177867e-18	4.54618464659e-21	8.83577786717e-20	1.0	1951656115.85	-5622383.02629	-4876130.79494	-5555736.13667	1468676928.87	13380766.27	-4818323.12138	13380775.4262	1452067046.85	0.011928570865273812	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1951656115.85	-5555714.452855731	-4818311.062193676	-5555736.13667	1451261787.4209485	13222101.057312252	-4818323.121379998	13222110.104940707	1434848860.5237153	0.00795238057685	509473770.319
7	nan	nan	1	1	32.0	32.0	32.0	1.014	1.29847503836e-19	-4.81179234128e-19	1.85437349722e-20	1.0	-3.43462595689e-18	-4.61699130703e-20	-1.61538447464e-19	1.0	2226669920.77	-5577890.44578	-4705851.17393	-5500905.15347	1737941266.76	14130588.7524	-4640901.78344	14130603.8981	1720872292.56	0.013902905168991434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2226669920.77	-5500878.151656805	-4640878.869753451	-5500905.15347	1713946022.4457595	13935491.866272189	-4640901.783440001	13935506.802859956	1697112714.5562131	0.00926860344599	522051705.151
8	nan	nan	1	1	32.0	32.0	32.0	1.016	4.93926087368e-20	2.44353619723e-18	2.63382578843e-20	1.0	-1.17386855089e-18	-7.33907726682e-20	-1.42284991526e-19	1.0	2500852964.15	-5551679.65192	-4598608.54964	-5464319.69988	2007852038.75	14798856.6282	-4526218.916	14798886.8123	1990361327.44	0.015873349156290163	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2500852964.1500006	-5464251.625905512	-4526189.517362204	-5464319.699880001	1976232321.6043308	14565803.767913386	-4526218.915999996	14565833.476673227	1959017054.5669293	0.0105822327709	534174309.1
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-1.08956230285e-19	-7.6579405037e-18	3.01995369837e-20	1.0	-1.82168331941e-18	-6.69040223045e-20	-1.27954914595e-19	1.0	2774303178.55	-5537746.79103	-4536403.17405	-5439915.42532	2278363993.46	15401394.0176	-4456219.57091	15401427.4357	2260487035.09	0.017839918128331016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2774303178.55	-5439829.853664047	-4456191.723035363	-5439915.42532	2238078579.0373282	15129070.744204322	-4456219.570910017	15129103.571414534	2220517716.1984286	0.0118932787522	545982407.641
10	nan	nan	1	1	32.0	32.0	32.0	1.02	-4.43765855022e-20	2.87932968551e-18	1.34085977295e-20	1.0	-7.56131091891e-18	-2.6501212465e-20	1.18088304248e-20	1.0	3047078014.02	-5537120.65927	-4510177.844	-5428627.4487	2549458332.67	15956395.5345	-4421783.82084	15956422.897	2531212912.96	0.01980262729617973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3047078014.02	-5428549.66595098	-4421742.984313725	-5428627.4487	2499468953.598039	15643525.033823527	-4421783.820839993	15643551.859803902	2481581287.2156863	0.0132017515308	557559257.323
