5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	9.98754354297e-06	-1.90473437679e-08	4.45176179452e-07	-1.90473437679e-08	1.02013888554e-05	5.61106527732e-07	4.45176179452e-07	5.61106527732e-07	9.54341059308e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.98754354297e-06	-1.90473437679e-08	4.45176179452e-07	-1.90473437679e-08	1.02013888554e-05	5.61106527732e-07	4.45176179452e-07	5.61106527732e-07	9.54341059308e-06	0.0	1.37044341248e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	5.31349806231e-21	2.9175417075e-18	1.40000318675e-22	1.0	9.30248350853e-20	2.40295967947e-22	1.12579281368e-21	1.0	489497954.862	8191255.8686	9813836.5273	8174907.23513	163355150.994	9589030.75547	9794248.50693	9589031.42683	159165462.971	0.001998002662673058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2204460492503128e-16	489497954.862	8174906.056487025	9794248.031237524	8174907.23513	163029092.80838323	9569890.973522954	9794248.506929997	9569891.643542914	158847767.43612772	0.00133200177512	329738519.984
2	nan	nan	1	1	32.0	32.0	32.0	1.004	2.5614785041e-20	7.34662942581e-18	-1.78402178612e-21	1.0	3.42651917329e-18	3.89602068512e-21	-5.46559589744e-21	1.0	840305209.799	9111672.15898	14202422.3356	9075369.69984	393739208.45	13985961.0392	14145838.5573	13985961.7563	390249286.16	0.003992021269537457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	840305209.799	9075370.676274901	14145838.979681274	9075369.69984	392170526.3446215	13930240.078884462	14145838.557300003	13930240.793127492	388694508.12749004	0.00266134751302	451468778.137
3	nan	nan	1	1	32.0	32.0	32.0	1.006	6.84276889928e-20	2.63836866435e-18	6.49336780854e-23	1.0	-8.07496857261e-18	1.16698640819e-20	1.22594784225e-19	1.0	1127316269.18	7636266.76427	15504307.0688	7590721.68116	656446626.177	15470916.9075	15411835.973	15470917.2628	651859218.943	0.005982071677547469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1127316269.1800003	7590722.429691849	15411836.05248509	7590721.681160001	652531437.55169	15378645.037276343	15411835.973000003	15378645.390457252	647971390.5994036	0.00398804778503	478749841.707
4	nan	nan	1	1	32.0	32.0	32.0	1.008	9.60693767274e-20	-4.84251382923e-19	-6.6881688428e-21	1.0	-2.44866471703e-18	1.08509552755e-20	9.45111752485e-20	1.0	1407458781.3	6566864.71794	16436344.9604	6514743.42006	922639081.19	16697108.6582	16305897.1469	16697106.9226	917122753.737	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	1407458781.3	6514746.743988095	16305897.778174603	6514743.42006	915316548.7996032	16564591.922817461	16305897.1469	16564590.20099206	909844001.7232143	0.00531211309945	496664199.37
5	nan	nan	1	1	32.0	32.0	32.0	1.01	-4.67067532878e-21	1.29616555009e-18	-4.95770700134e-21	1.0	2.18244126909e-17	1.11305423225e-20	-1.22244886826e-19	1.0	1685144320.7	5816511.68989	17371530.8574	5758914.63156	1190063516.83	17816898.0473	17199539.1222	17816893.4317	1184076344.91	0.009950330853168092	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1685144320.7	5758922.465237624	17199535.502376236	5758914.63156	1178280709.7326732	17640493.116138615	17199539.1222	17640488.546237648	1172352816.7425742	0.00663355390211	511733350.208
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-1.62475229508e-19	1.7513145684e-17	8.09148075199e-21	1.0	3.87793851693e-19	-6.37921688401e-21	-2.79813694531e-19	1.0	1961398646.99	5251369.33339	18253716.136	5189100.87308	1458359936.89	18831936.7176	18037273.4658	18831924.9015	1452074557.18	0.011928570865273812	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1961398646.99	5189100.1318083005	18037268.90909091	5189100.87308	1441067131.3142292	18608633.120158102	18037273.465800025	18608621.44416996	1434856281.798419	0.00795238057685	525462476.658
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-1.82813843012e-19	-5.00528643017e-18	4.25551337934e-20	1.0	6.94214637808e-18	-3.55489140051e-20	-6.13139357249e-20	1.0	2236626049.31	4832728.93753	19064976.5108	4766006.31128	1727388893.53	19736662.6188	18801774.6598	19736659.062	1720860963.69	0.013902905168991434	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	4.440892098500625e-16	2236626049.31	4766004.8693589745	18801751.983037475	4766006.31128	1703539342.7317555	19464164.318343196	18801774.659799993	19464160.8106509	1697101542.100592	0.00926860344599	538442208.743
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-9.85391312413e-20	-6.03348185774e-18	1.81301446659e-20	1.0	1.56995637715e-17	-5.16028353335e-20	-8.51896769256e-20	1.0	2511011080.77	4524490.61374	19805306.8483	4453226.25085	1997075422.11	20548824.4679	19493416.0119	20548804.6852	1990333542.82	0.015873349156290163	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2511011080.7700005	4453238.793051181	19493412.25226378	4453226.25085	1965625415.4625983	20225220.932972442	19493416.01189999	20225201.46181105	1958989707.5	0.0105822327709	550940312.078
9	nan	nan	1	1	32.0	32.0	32.0	1.018	2.44070393082e-19	-3.79699062219e-19	5.34011259852e-20	1.0	2.36947673176e-17	-7.73810919431e-20	9.9435381435e-20	1.0	2784656889.21	4287729.11263	20486715.1318	4211914.08255	2267373087.82	21288959.1688	20124463.4957	21288930.8714	2260439010.29	0.017839918128331016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2784656889.21	4211914.648948921	20124474.5891945	4211914.082550002	2227282011.611002	20912533.564636543	20124463.4957	20912505.767583545	2220470540.5599213	0.0118932787522	563107358.349
