6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.18263345545e-06
1.0	0.00133200177512	306407659.175
2.0	0.00266134751302	437921291.881
3.0	0.00398804778503	468964174.795
4.0	0.00531211309945	487223070.66
5.0	0.00663355390211	502031044.811
6.0	0.00795238057685	515432588.012
7.0	0.00926860344599	528086931.965
8.0	0.0105822327709	540270592.183
9.0	0.0118932787522	552137201.84
10.0	0.0132017515308	563770384.563
