6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.66335881011e-06
1.0	0.00133200177512	373059319.259
2.0	0.00266134751303	482179657.511
3.0	0.00398804778503	506902797.026
4.0	0.00531211309945	524996097.752
5.0	0.00663355390211	540764980.786
6.0	0.00795238057685	555372499.01
7.0	0.00926860344599	569290482.874
8.0	0.0105822327709	582751553.604
9.0	0.0118932787522	595884517.96
10.0	0.0132017515308	608770716.412
