6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.41469616865e-06
1.0	0.00133200177512	320389326.098
2.0	0.00266134751303	439896730.165
3.0	0.00398804778503	466082850.898
4.0	0.00531211309945	483281248.32
5.0	0.00663355390211	497727948.277
6.0	0.00795238057685	510913589.636
7.0	0.00926860344599	523394619.082
8.0	0.0105822327709	535423205.737
9.0	0.0118932787522	547132708.009
10.0	0.0132017515308	558602970.812
