6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.27597158306e-07
1.0	0.00133200177512	314757739.924
2.0	0.00266134751302	440643778.263
3.0	0.00398804778503	470662208.927
4.0	0.00531211309945	490221481.004
5.0	0.00663355390211	506730438.478
6.0	0.00795238057685	521803335.397
7.0	0.00926860344599	536045614.848
8.0	0.0105822327709	549746193.21
9.0	0.0118932787522	563053814.56
10.0	0.0132017515308	576065556.088
