6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.87307606718e-06
1.0	0.00133200177512	290431122.313
2.0	0.00266134751302	436689334.645
3.0	0.00398804778503	467117297.502
4.0	0.00531211309945	484468588.997
5.0	0.00663355390211	498404088.547
6.0	0.00795238057685	510903574.927
7.0	0.00926860344599	522672596.063
8.0	0.0105822327709	534021315.179
9.0	0.0118932787522	545090107.922
10.0	0.0132017515308	555958218.549
