5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	8.22611566375e-06	3.26457720527e-07	-3.47550772934e-07	3.26457720527e-07	4.87913947959e-06	-1.25579469991e-06	-3.47550772934e-07	-1.25579469991e-06	3.40111624543e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.22611566375e-06	3.26457720527e-07	-3.47550772934e-07	3.26457720527e-07	4.87913947959e-06	-1.25579469991e-06	-3.47550772934e-07	-1.25579469991e-06	3.40111624543e-06	0.0	4.87307606718e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-2.07622333751e-21	7.69203523419e-20	-2.09421451583e-21	1.0	9.44615133924e-19	1.910787215e-22	3.90594685248e-21	1.0	462827175.105	6850132.16061	-2056278.50017	6836459.45442	164471599.266	14251392.9224	-2052168.11102	14251391.0692	184697107.691	0.001998002662673058	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	462827175.105	6836459.242125748	-2052174.1518662672	6836459.45442	164143312.64071855	14222947.028343312	-2052168.11102	14222945.178842314	184328450.78942117	0.00133200177512	290431122.313
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-8.31004254935e-20	2.09215152738e-18	-1.38833994011e-20	1.0	-2.29870473019e-18	2.22883816052e-21	-1.72616050228e-19	1.0	828794091.445	12199375.8213	2150432.56167	12150772.6535	379992803.062	28433815.6527	2141864.84237	28433814.7964	416226272.698	0.003992021269537457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2204460492503128e-16	828794091.445	12150772.730378486	2141865.1012649406	12150772.6535	378478887.51195216	28320533.518625498	2141864.842370001	28320532.66573705	414568000.69521916	0.00266134751302	436689334.645
3	nan	nan	1	1	32.0	32.0	32.0	1.006	-1.1981276903e-19	3.79096874733e-20	-2.93880728028e-19	1.0	1.15401208028e-18	5.84733975014e-20	6.03262820735e-20	1.0	1116920156.64	13602152.7341	4519707.05757	13521023.8432	636712674.438	34123007.5015	4492745.96048	34123009.6693	682923553.295	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	1116920156.64	13521026.574652087	4492750.554244533	13521023.8432	632915183.3379722	33919490.558151096	4492745.960480001	33919492.71302187	678850450.5914513	0.00398804778503	467117297.502
4	nan	nan	1	1	32.0	32.0	32.0	1.008	2.08462335663e-19	1.41343659989e-19	-7.32369170742e-20	1.0	1.37422286218e-18	-1.52672725659e-20	-4.62959753956e-19	1.0	1396220994.42	13998616.7283	5074133.93783	13887505.4027	900321164.869	36958538.7898	5033867.52732	36958544.3195	951673906.203	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1396220994.42	13887516.595535714	5033863.033561508	13887505.4027	893175758.798611	36665217.05337302	5033867.527320001	36665222.53918651	944120938.6934524	0.00531211309945	484468588.997
5	nan	nan	1	1	32.0	32.0	32.0	1.01	1.36096026183e-20	-2.36823794607e-18	1.14840793163e-19	1.0	-3.35468970403e-18	1.65833169205e-20	1.20043759216e-19	1.0	1672904241.78	14329086.9074	5466952.08504	14187180.079	1166537657.16	38902194.0938	5412835.73713	38902196.4279	1220884938.31	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1672904241.78	14187214.75980198	5412823.846574258	14187180.079	1154987779.3663368	38517023.85524753	5412835.737129997	38517026.166237615	1208796968.6237624	0.00663355390211	498404088.547
6	nan	nan	1	1	32.0	32.0	32.0	1.012	2.17563390352e-19	-1.14499829315e-18	-2.17761913699e-19	1.0	-4.22655130455e-18	-3.7231399371e-20	-6.05334080989e-19	1.0	1948180488.94	14567308.1356	5772936.47014	14394516.3369	1434150669.52	40517618.5276	5704497.67823	40517622.6355	1490587255.42	0.011928570865273812	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	4.440892098500625e-16	1948180488.94	14394573.256521739	5704482.678003952	14394516.3369	1417144930.3557312	40037172.45810276	5704497.678229997	40037176.51729248	1472912307.7272727	0.00795238057685	510903574.927
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-4.24292369042e-19	-4.85545093401e-19	1.5349825191e-19	1.0	-4.67673442677e-18	-1.43494329582e-19	2.59211934195e-19	1.0	2222484975.75	14747064.9071	6022359.45977	14543352.5455	1702710550.92	41950176.7162	5939266.00799	41950176.6865	1760808578.41	0.013902905168991434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2222484975.75	14543456.515877713	5939210.512593688	14543352.545500001	1679201726.7455623	41370982.95483235	5939266.007989999	41370982.9255424	1736497611.8441815	0.00926860344599	522672596.063
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-1.75071122286e-19	1.05447164691e-18	-6.60900765818e-20	1.0	1.19322085491e-17	-1.93646290121e-19	-4.66198993235e-21	1.0	2496006730.05	14893197.9752	6233047.32156	14658555.5323	1972009893.63	43271912.8624	6134969.4086	43271863.7207	2031573854.91	0.015873349156290163	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2496006730.05	14658659.42440945	6134889.096023621	14658555.5323	1940954619.7145672	42590465.41574804	6134969.408600002	42590417.047933094	1999580565.8562994	0.0105822327709	534021315.179
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-1.06309252325e-19	-2.38937737381e-18	-2.37109668227e-19	1.0	-1.95878850594e-18	-2.24735046263e-19	7.5260862597e-19	1.0	2768832541.39	15021776.8388	6414236.44075	14756059.7897	2241962920.83	44519615.1677	6300907.77378	44519577.6703	2302886028.84	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2768832541.39	14756165.853438115	6300821.651031434	14756059.7897	2202321140.3045187	43732431.40245579	6300907.773779995	43732394.56807465	2262167022.4361496	0.0118932787522	545090107.922
10	nan	nan	1	1	32.0	32.0	32.0	1.02	-6.12934216457e-19	-5.44851792652e-18	1.14878843471e-19	1.0	4.18530973357e-18	-2.00601224711e-19	1.88133958519e-20	1.0	3041012729.15	15139979.5765	6572470.2015	14843012.7033	2512525993.4	45716981.4745	6443677.79812	45716945.7358	2574741661.4	0.01980262729617973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3041012729.15	14843117.231862744	6443598.236764705	14843012.703299997	2463260777.8431373	44820570.07303921	6443677.798119987	44820535.035098046	2524256530.7843137	0.0132017515308	555958218.549
