5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.27412268686e-06	6.14257773336e-08	1.25786760282e-08	6.14257773336e-08	5.14975151311e-06	1.31357907968e-07	1.25786760282e-08	1.31357907968e-07	4.43783766728e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.27412268686e-06	6.14257773336e-08	1.25786760282e-08	6.14257773336e-08	5.14975151311e-06	1.31357907968e-07	1.25786760282e-08	1.31357907968e-07	4.43783766728e-06	0.0	8.21212409156e-07
1	nan	nan	1	1	32.0	32.0	32.0	1.002	3.93324381269e-22	-1.73908106344e-19	-1.68331254655e-22	1.0	2.90661341084e-19	-1.66773828657e-22	1.08751503084e-20	1.0	481146662.663	1060956.06887	207083.162546	1058838.42293	166084243.504	850610.829853	206669.448679	850610.899168	164775984.965	0.001998002662673058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	481146662.663	1058838.3920858284	206669.8229001996	1058838.42293	165752738.02794412	848913.0038453094	206669.44867899994	848913.073021956	164447090.78343314	0.00133200177512	316057714.877
2	nan	nan	1	1	32.0	32.0	32.0	1.004	1.03248684059e-20	6.10886944441e-19	2.06795153138e-22	1.0	-5.10443643429e-19	5.10990823405e-22	6.86022241021e-21	1.0	836181367.231	1790645.30494	241156.368828	1783510.88259	395546454.425	1629203.24582	240194.694526	1629203.6557	392756339.505	0.003992021269537457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	836181367.231	1783511.2599003983	240195.58648207173	1783510.88259	393970572.1364542	1622712.39623506	240194.69452600024	1622712.8044820714	391191573.2121514	0.00266134751302	443626677.356
3	nan	nan	1	1	32.0	32.0	32.0	1.006	-2.21601686103e-21	-2.43750191467e-18	4.62745514177e-21	1.0	3.5440718781e-19	2.92987372966e-21	8.70462838105e-21	1.0	1125853487.78	1928314.63876	320168.325419	1916813.61808	656979051.812	1801767.35901	318258.96108	1801767.52931	653128115.952	0.005982071677547469	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1125853487.7800002	1916813.7562226641	318258.7727823062	1916813.61808	653060687.6858847	1791021.2316202784	318258.9610799984	1791021.4009045728	649232719.6341949	0.00398804778503	474740424.397
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-1.76685778841e-20	-8.88789851757e-19	1.41869746859e-20	1.0	-9.2313521797e-19	1.06168631621e-21	1.30787594602e-20	1.0	1407833003.3	1991904.12233	402799.071559	1976097.05242	922129700.836	1827702.60476	399615.561511	1827702.36293	917678000.156	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1407833003.3000002	1976095.359454365	399602.253530754	1976097.05242	914811211.1468254	1813197.028531746	399615.5615109992	1813196.788621031	910394841.4246032	0.00531211309945	495267014.2
5	nan	nan	1	1	32.0	32.0	32.0	1.01	1.76222557698e-20	1.9929146693e-18	1.81218728598e-20	1.0	-2.32650668417e-18	-3.15486685628e-21	-3.91500448018e-20	1.0	1687187902.98	2063949.63977	454128.839072	2043519.59475	1188700728.81	1823192.57964	449657.873656	1823194.80857	1183876648.3	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1687187902.98	2043514.4948217822	449632.51393267326	2043519.59475	1176931414.6633663	1805141.1679603958	449657.8736560024	1805143.3748217796	1172155097.3267326	0.00663355390211	512683678.336
6	nan	nan	1	1	32.0	32.0	32.0	1.012	2.12254545181e-21	3.43025182581e-19	3.19126280323e-20	1.0	-2.19047683244e-18	-6.79611591274e-21	-7.65605287755e-20	1.0	1965018854.31	2135522.76056	490800.248638	2110205.16405	1456228895.66	1825462.49034	485032.230421	1825461.40761	1451116457.86	0.011928570865273812	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1965018854.3099997	2110200.356284585	484980.4828438735	2110205.1640499993	1438961359.347826	1803816.6900592884	485032.23042100045	1803815.620167981	1433909543.3399208	0.00795238057685	528624044.424
7	nan	nan	1	1	32.0	32.0	32.0	1.014	1.60985890815e-20	-6.87559142599e-19	3.67673510474e-20	1.0	-1.02433166693e-18	-1.1148740296e-20	3.61006434737e-20	1.0	2241733081.31	2203469.95989	506797.051546	2173053.59617	1724534378.38	1838816.22593	499862.194169	1838815.66474	1719182294.68	0.013902905168991434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2241733081.31	2173047.2977218935	499799.85359566077	2173053.59617	1700724239.0335307	1813428.2307001972	499862.1941689989	1813427.6772583807	1695446049.9802763	0.00926860344599	543689943.949
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-7.67491259551e-20	-3.11293045358e-18	4.68151139481e-20	1.0	-1.46175883692e-18	-1.10486514419e-20	-1.5495574415e-20	1.0	2517529727.14	2273482.0076	515832.580356	2237699.62476	1993529704.23	1848916.22704	507808.857404	1848923.78052	1987970352.17	0.015873349156290163	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2517529727.14	2237679.141338583	507709.2326338583	2237699.62476	1962135535.6594489	1819799.4360629923	507808.85740399396	1819806.8705905485	1956663732.4507875	0.0105822327709	558173258.54
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-2.33033322168e-20	3.682227584e-18	3.98353639393e-20	1.0	-6.47032255668e-19	-1.50389707168e-20	-9.8818304698e-20	1.0	2792516026.51	2342600.17769	522016.158102	2301198.2409	2263172073.24	1862258.109	512917.185122	1862269.58289	2257422521.27	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2792516026.51	2301178.956473477	512786.0099233791	2301198.2409	2223155278.231827	1829330.1660117875	512917.1851220082	1829341.4370235743	2217507388.280943	0.0118932787522	572228941.994
10	nan	nan	1	1	32.0	32.0	32.0	1.02	-1.40620704134e-21	3.29935876568e-19	2.76642284062e-20	1.0	-2.63652736031e-18	-1.29519940314e-20	-1.16897164166e-19	1.0	3066760347.5	2407961.92766	533572.381244	2360773.79402	2533431455.93	1879843.37828	523277.508753	1879849.98539	2527503230.83	0.01980262729617973	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	3066760347.5	2360746.9879019605	523110.1776901961	2360773.7940199994	2483756329.343137	1842983.7041960782	523277.50875300076	1842990.1817548953	2477944343.95098	0.0132017515308	585955293.316
