6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.96201304107e-07
1.0	0.00133200177512	325400717.939
2.0	0.00266134751302	450149818.034
3.0	0.00398804778503	479534869.071
4.0	0.00531211309945	498699389.203
5.0	0.00663355390211	514954355.936
6.0	0.00795238057685	529859195.816
7.0	0.00926860344599	543988267.333
8.0	0.0105822327709	557607945.723
9.0	0.0118932787522	570865733.043
10.0	0.0132017515308	583848705.384
