6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.38664174883e-06
1.0	0.00133200177512	303344742.186
2.0	0.00266134751302	436174884.271
3.0	0.00398804778503	466552842.116
4.0	0.00531211309945	485332523.744
5.0	0.00663355390211	501028926.307
6.0	0.00795238057685	515359545.9
7.0	0.00926860344599	528924289.386
8.0	0.0105822327709	541993995.572
9.0	0.0118932787522	554718053.575
10.0	0.0132017515308	567180194.829
