6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.26093868928e-06
1.0	0.00133200177512	322727393.656
2.0	0.00266134751302	449863564.486
3.0	0.00398804778503	480119225.58
4.0	0.00531211309945	500000257.306
5.0	0.00663355390211	516896400.229
6.0	0.00795238057685	532396877.231
7.0	0.00926860344599	547084663.111
8.0	0.0105822327709	561239005.82
9.0	0.0118932787522	575009447.239
10.0	0.0132017515308	588483902.157
