6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.07039084719e-07
1.0	0.00133200177512	315338272.492
2.0	0.00266134751302	442496005.415
3.0	0.00398804778503	471927661.432
4.0	0.00531211309945	491000351.74
5.0	0.00663355390211	507086922.963
6.0	0.00795238057685	521776272.075
7.0	0.00926860344599	535662660.666
8.0	0.0105822327709	549028244.318
9.0	0.0118932787522	562026516.028
10.0	0.0132017515308	574742228.014
