6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.82778089913e-07
1.0	0.00133200177512	316301753.877
2.0	0.00266134751302	446078801.61
3.0	0.00398804778503	479665234.486
4.0	0.00531211309945	502643695.302
5.0	0.00663355390211	522302621.834
6.0	0.00795238057685	540296898.167
7.0	0.00926860344599	557269756.877
8.0	0.0105822327709	573536574.579
9.0	0.0118932787522	589273549.778
10.0	0.0132017515308	604595501.996
