6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.81655019486e-06
1.0	0.00133200177512	299497589.329
2.0	0.00266134751302	429024443.132
3.0	0.00398804778503	457085151.996
4.0	0.00531211309945	474169011.632
5.0	0.00663355390211	488273945.377
6.0	0.00795238057685	501067998.266
7.0	0.00926860344599	513136117.842
8.0	0.0105822327709	524750589.72
9.0	0.0118932787522	536048846.146
10.0	0.0132017515308	547120150.726
