6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.55740497493e-07
1.0	0.00133200177512	313207954.898
2.0	0.00266134751302	442415927.376
3.0	0.00398804778503	474581241.906
4.0	0.00531211309945	496103822.004
5.0	0.00663355390211	514396276.61
6.0	0.00795238057685	531126976.687
7.0	0.00926860344599	546917459.074
8.0	0.0105822327709	562073071.451
9.0	0.0118932787522	576758414.104
10.0	0.0132017515308	591079989.129
