6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.60757634016e-06
1.0	0.00133200177512	330089242.904
2.0	0.00266134751302	447637984.721
3.0	0.00398804778503	474059966.716
4.0	0.00531211309945	490488332.328
5.0	0.00663355390211	504419386.871
6.0	0.00795238057685	517201385.248
7.0	0.00926860344599	529329083.432
8.0	0.0105822327709	541030755.303
9.0	0.0118932787522	552437924.567
10.0	0.0132017515308	563613756.939
