6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.93133776655e-06
1.0	0.00133200177512	295967232.758
2.0	0.00266134751303	433375985.052
3.0	0.00398804778503	464485215.556
4.0	0.00531211309945	481684232.213
5.0	0.00663355390211	495638663.774
6.0	0.00795238057685	508320724.26
7.0	0.00926860344599	520358600.496
8.0	0.0105822327709	532012116.502
9.0	0.0118932787522	543413349.951
10.0	0.0132017515308	554649181.577
