6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.34939099427e-06
1.0	0.00133200177512	337998416.067
2.0	0.00266134751302	464442350.539
3.0	0.00398804778503	493322579.509
4.0	0.00531211309945	512587987.315
5.0	0.00663355390211	529057341.663
6.0	0.00795238057685	544181065.826
7.0	0.00926860344599	558513792.75
8.0	0.0105822327709	572333578.108
9.0	0.0118932787522	585782847.337
10.0	0.0132017515308	598959871.619
