6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	9.20874874889e-06
1.0	0.00133200177512	330427501.177
2.0	0.00266134751303	456084061.827
3.0	0.00398804778503	484812067.272
4.0	0.00531211309945	502667812.673
5.0	0.00663355390211	517374011.991
6.0	0.00795238057685	530716354.233
7.0	0.00926860344599	543376524.527
8.0	0.0105822327709	555620409.669
9.0	0.0118932787522	567588046.388
10.0	0.0132017515308	579346620.394
