6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.33837923202e-07
1.0	0.00133200177512	317773105.268
2.0	0.00266134751303	447303339.763
3.0	0.00398804778503	480915262.627
4.0	0.00531211309945	503961158.42
5.0	0.00663355390211	523678388.786
6.0	0.00795238057685	541729911.503
7.0	0.00926860344599	558758611.262
8.0	0.0105822327709	575076758.802
9.0	0.0118932787522	590863534.633
10.0	0.0132017515308	606235174.357
