6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.2506220603e-06
1.0	0.00133200177512	306522494.955
2.0	0.00266134751302	435437250.153
3.0	0.00398804778503	464131917.631
4.0	0.00531211309945	481602504.204
5.0	0.00663355390211	496181924.003
6.0	0.00795238057685	509506317.255
7.0	0.00926860344599	522150689.552
8.0	0.0105822327709	534374669.328
9.0	0.0118932787522	546314521.792
10.0	0.0132017515308	558043828.484
