6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.65340367505e-06
1.0	0.00133200177512	308984849.545
2.0	0.00266134751303	440307237.737
3.0	0.00398804778503	468929457.173
4.0	0.00531211309945	486730333.476
5.0	0.00663355390211	501566051.893
6.0	0.00795238057685	515126050.524
7.0	0.00926860344599	527987303.769
8.0	0.0105822327709	540410321.6
9.0	0.0118932787522	552527754.756
10.0	0.0132017515308	564417157.516
