6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.66115512135e-07
1.0	0.00133200177512	315861070.434
2.0	0.00266134751303	442587702.093
3.0	0.00398804778503	472443577.778
4.0	0.00531211309945	491533493.815
5.0	0.00663355390211	507542901.843
6.0	0.00795238057685	522161744.088
7.0	0.00926860344599	536002767.535
8.0	0.0105822327709	549346013.129
9.0	0.0118932787522	562334879.105
10.0	0.0132017515308	575055214.236
