6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.99418715014e-07
1.0	0.00133200177512	303201479.844
2.0	0.00266134751302	434973043.965
3.0	0.00398804778503	465774213.892
4.0	0.00531211309945	485378578.286
5.0	0.00663355390211	501762795.922
6.0	0.00795238057685	516660235.962
7.0	0.00926860344599	530722109.641
8.0	0.0105822327709	544238663.34
9.0	0.0118932787522	557368053.027
10.0	0.0132017515308	570203199.892
