6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.25104659603e-06
1.0	0.00133200177512	320382566.242
2.0	0.00266134751302	446240444.259
3.0	0.00398804778503	475897833.791
4.0	0.00531211309945	495515778.556
5.0	0.00663355390211	512164268.355
6.0	0.00795238057685	527422525.82
7.0	0.00926860344599	541870115.291
8.0	0.0105822327709	555777762.464
9.0	0.0118932787522	569300706.235
10.0	0.0132017515308	582528087.082
