6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.43658962341e-06
1.0	0.00133200177512	299951080.727
2.0	0.00266134751302	434694670.321
3.0	0.00398804778503	463570713.495
4.0	0.00531211309945	481382363.49
5.0	0.00663355390211	495881052.156
6.0	0.00795238057685	508842008.914
7.0	0.00926860344599	520978997.269
8.0	0.0105822327709	532622617.867
9.0	0.0118932787522	543945778.553
10.0	0.0132017515308	555049933.059
