6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.54287379672e-06
1.0	0.00133200177512	326453885.845
2.0	0.00266134751302	446955305.51
3.0	0.00398804778503	474418545.104
4.0	0.00531211309945	492237374.986
5.0	0.00663355390211	507187294.123
6.0	0.00795238057685	520817066.976
7.0	0.00926860344599	533711109.67
8.0	0.0105822327709	546131387.789
9.0	0.0118932787522	558223543.707
10.0	0.0132017515308	570074139.007
