6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.00182722162e-06
1.0	0.00133200177512	318549074.035
2.0	0.00266134751303	446160352.909
3.0	0.00398804778503	478285405.475
4.0	0.00531211309945	499956779.751
5.0	0.00663355390211	518432501.735
6.0	0.00795238057685	535337643.732
7.0	0.00926860344599	551301776.279
8.0	0.0105822327709	566625116.322
9.0	0.0118932787522	581472765.09
10.0	0.0132017515308	595953223.172
