6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.62545650389e-06
1.0	0.00133200177512	318156557.023
2.0	0.00266134751303	445369457.799
3.0	0.00398804778503	474647645.536
4.0	0.00531211309945	493270337.574
5.0	0.00663355390211	508631605.185
6.0	0.00795238057685	522508641.638
7.0	0.00926860344599	535557468.756
8.0	0.0105822327709	548087665.007
9.0	0.0118932787522	560251958.886
10.0	0.0132017515308	572142380.732
