6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.21208959386e-06
1.0	0.00133200177512	307275594.937
2.0	0.00266134751302	437818533.119
3.0	0.00398804778503	468885114.592
4.0	0.00531211309945	486718199.533
5.0	0.00663355390211	501191073.068
6.0	0.00795238057685	514318190.767
7.0	0.00926860344599	526731915.839
8.0	0.0105822327709	538713211.518
9.0	0.0118932787522	550407446.714
10.0	0.0132017515308	561881906.235
