5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	8.0175280384e-06	3.10928421085e-07	3.08019630056e-07	3.10928421085e-07	1.18785382564e-05	-5.13991675542e-07	3.08019630056e-07	-5.13991675542e-07	9.2590120964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0175280384e-06	3.10928421085e-07	3.08019630056e-07	3.10928421085e-07	1.18785382564e-05	-5.13991675542e-07	3.08019630056e-07	-5.13991675542e-07	9.2590120964e-06	0.0	3.60867288495e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	1.92993644618e-20	4.76323683933e-20	8.41882455471e-22	1.0	-2.37219269658e-19	5.28568411421e-22	-1.62596825058e-20	1.0	488584427.79	4337918.75718	-9029210.43927	4329261.67701	158658695.205	1637892.00683	-9011187.60371	1637892.35516	164784442.885	0.001998002662673058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	488584427.78999996	4329260.236706587	-9011188.063143713	4329261.67701	158342011.18263474	1634622.7613073853	-9011187.60371	1634623.1089421157	164455531.82135728	0.00133200177512	327698539.862
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-1.16508389278e-21	4.48341818171e-19	-3.05560518277e-21	1.0	-1.97844976192e-18	-8.065838153e-21	3.85442900995e-20	1.0	839465168.161	6055369.54794	-11249248.8653	6031244.69496	387343609.977	309091.576232	-11204431.6115	309091.680599	397514664.523	0.003992021269537457	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	839465168.161	6031244.569661355	-11204431.140737051	6031244.69496	385800408.3436255	307860.13568924303	-11204431.6115	307860.2396404375	395930940.7599602	0.00266134751303	449226564.607
3	nan	nan	1	1	32.0	32.0	32.0	1.006	9.74046530312e-21	-1.06028507225e-18	-1.45567244197e-20	1.0	9.09956576451e-20	-2.28864331881e-20	-2.71828092897e-20	1.0	1126011655.72	5147035.40691	-9512418.1357	5116335.02542	649583307.334	-1035314.45297	-9455682.84902	-1035313.24967	660030372.795	0.005982071677547469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1126011655.72	5116337.382614315	-9455684.031510936	5116335.02542	645709053.0159045	-1029139.61527833	-9455682.84902	-1029138.4191550695	656093809.9353876	0.00398804778503	475563397.962
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-2.4762582215e-20	6.37471702148e-19	-2.01823797657e-20	1.0	-2.08064875379e-18	-2.25406716921e-20	9.0513411348e-20	1.0	1406001632.71	4337642.7878	-8203971.49368	4303209.73749	915346244.44	-1682255.53218	-8138853.29547	-1682255.35634	925847733.312	0.007968169649176881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2204460492503136e-16	1406001632.71	4303217.051388889	-8138860.608809524	4303209.737490001	908081591.7063493	-1668904.2977976191	-8138853.295469999	-1668904.1233531765	918499735.4285715	0.00531211309945	493059970.024
5	nan	nan	1	1	32.0	32.0	32.0	1.01	9.96196359164e-20	2.15692307807e-18	-1.67814266772e-20	1.0	2.0843942276e-18	-1.77843831699e-20	-1.90234997275e-19	1.0	1683674024.17	3722589.62157	-7277520.48163	3685717.92956	1182472517.91	-2041260.03186	-7205446.6907	-2041254.88109	1193102310.73	0.009950330853168092	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1683674024.17	3685732.2985841585	-7205465.82339604	3685717.92956	1170764869.2178218	-2021049.5364950497	-7205446.690699997	-2021044.4367227699	1181289416.5643563	0.00663355390211	507934241.852
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-1.77002589016e-19	-1.07758439671e-17	-1.0588325431e-20	1.0	-1.98494809282e-18	-7.94093388051e-21	-6.38980479585e-20	1.0	1959979635.63	3234137.55028	-6615709.52801	3195748.85513	1450503321.75	-2266715.60923	-6537227.56637	-2266694.81339	1461310305.99	0.011928570865273812	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1959979635.63	3195788.093162055	-6537262.379456521	3195748.8551299996	1433303677.618577	-2239837.558527668	-6537227.566370016	-2239817.009278659	1443982515.8003953	0.00795238057685	521585286.415
7	nan	nan	1	1	32.0	32.0	32.0	1.014	5.10688902481e-20	-3.56808989436e-18	-1.76644419811e-21	1.0	-1.90086352919e-18	-5.90937829608e-21	-4.15848509349e-19	1.0	2235280270.92	2819856.35338	-6126866.54473	2780873.79107	1719269806.15	-2430372.02076	-6042230.46066	-2430350.67201	1730284009.7	0.013902905168991434	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	2235280270.92	2780923.4254240636	-6042274.6989447735	2780873.79107	1695532353.2051284	-2396816.5885207113	-6042230.460660007	-2396795.5345266303	1706394486.8836293	0.00926860344599	534539939.825
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-1.35138978215e-19	8.12029310709e-18	3.38978615024e-21	1.0	-1.31920832041e-19	-6.2534854309e-21	-1.33563199148e-19	1.0	2509747546.71	2445287.11073	-5763830.83728	2406716.98552	1988691334.35	-2569542.54046	-5673004.04333	-2569517.08292	1999936502.4	0.015873349156290163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2509747546.7100005	2406778.652293307	-5673061.847716535	2406716.9855199996	1957373360.5807087	-2529077.3036023625	-5673004.043329985	-2529052.2469685045	1968441439.3700788	0.0105822327709	547045828.589
9	nan	nan	1	1	32.0	32.0	32.0	1.018	1.19394422435e-19	-6.7930454183e-18	1.11007638205e-20	1.0	-4.56420725778e-18	-4.06972861376e-21	1.12685160487e-19	1.0	2783472930.04	2098307.50117	-5492158.55363	2061104.64519	2258733615.2	-2703525.27288	-5394996.81178	-2703500.27469	2270215407.46	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2783472930.0400004	2061205.796827112	-5395047.695117878	2061104.6451900008	2218795299.803536	-2655722.2719842824	-5394996.811780016	-2655697.715805511	2230074074.1257367	0.0118932787522	559231962.202
10	nan	nan	1	1	32.0	32.0	32.0	1.02	-1.05803844971e-19	8.09303585155e-18	1.1994118882e-20	1.0	-1.19986022009e-18	-2.45507205806e-21	-1.7711591276e-20	1.0	3056516009.23	1773772.9624	-5284593.04295	1738852.20774	2529374338.38	-2835620.51522	-5180913.7203	-2835618.52703	2541086831.48	0.01980262729617973	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	3056516009.2299995	1738993.100392157	-5180973.571519608	1738852.2077399998	2479778763.117647	-2780020.112960784	-5180913.72029998	-2780018.163754905	2491261599.490196	0.0132017515308	571181154.069
