6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.68097647368e-07
1.0	0.00133200177512	314730575.082
2.0	0.00266134751302	444901753.57
3.0	0.00398804778503	478630503.745
4.0	0.00531211309945	501625660.049
5.0	0.00663355390211	521267722.358
6.0	0.00795238057685	539240710.953
7.0	0.00926860344599	556186026.231
8.0	0.0105822327709	572418333.081
9.0	0.0118932787522	588121490.916
10.0	0.0132017515308	603411361.713
