6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.02142048242e-06
1.0	0.00133200177512	315565771.117
2.0	0.00266134751302	442823076.296
3.0	0.00398804778503	471986405.143
4.0	0.00531211309945	490613249.002
5.0	0.00663355390211	506200993.323
6.0	0.00795238057685	520407092.203
7.0	0.00926860344599	533836204.07
8.0	0.0105822327709	546759242.348
9.0	0.0118932787522	559330764.631
10.0	0.0132017515308	571637934.985
