6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.92257952262e-06
1.0	0.00133200177512	309168968.707
2.0	0.00266134751302	439309717.557
3.0	0.00398804778503	470196317.844
4.0	0.00531211309945	488509710.686
5.0	0.00663355390211	503376266.677
6.0	0.00795238057685	516747931.812
7.0	0.00926860344599	529319590.905
8.0	0.0105822327709	541402400.507
9.0	0.0118932787522	553153930.414
10.0	0.0132017515308	564661990.586
